,ppr
3931,173.014496439471
3932,173.01216810141295
3933,173.0098046335972
3934,173.00740606280635
3935,173.0049724157956
3936,173.00250371929314
3937,173.0
3938,172.99746128459
3939,172.99488759970993
3940,172.99227897197957
3941,172.98963542799163
3942,172.9869569943118
3943,172.984243697479
3944,172.98149556400506
3945,172.97871262037506
3946,172.97589489304715
3947,172.97304240845276
3948,172.97015519299646
3949,172.96723327305608
3950,172.96427667498284
3951,172.9612854251012
3952,172.95825954970908
3953,172.95519907507767
3954,172.9521040274517
3955,172.94897443304927
3956,172.94581031806203
3957,172.94261170865516
3958,172.9393786309674
3959,172.9361111111111
3960,172.93280917517222
3961,172.92947284921036
3962,172.92610215925887
3963,172.92269713132478
3964,172.91925779138893
3965,172.91578416540594
3966,172.91227627930425
3967,172.9087341589862
3968,172.9051578303279
3969,172.9015473191796
3970,172.89790265136526
3971,172.89422385268307
3972,172.8905109489051
3973,172.88676396577756
3974,172.88298292902067
3975,172.87916786432885
3976,172.87531879737062
3977,172.87143575378872
3978,172.8675187592001
3979,172.86356783919598
3980,172.85958301934187
3981,172.8555643251776
3982,172.8515117822173
3983,172.84742541594954
3984,172.84330525183725
3985,172.8391513153179
3986,172.83496363180336
3987,172.83074222668003
3988,172.8264871253089
3989,172.82219835302544
3990,172.8178759351398
3991,172.81351989693675
3992,172.8091302636757
3993,172.80470706059089
3994,172.8002503128911
3995,172.79576004576006
3996,172.79123628435613
3997,172.78667905381263
3998,172.78208837923768
3999,172.7774642857143
4000,172.77280679830042
4001,172.768115942029
4002,172.76339174190787
4003,172.75863422291994
4004,172.75384341002322
4005,172.74901932815064
4006,172.74416200221043
4007,172.73927145708583
4008,172.73434771763533
4009,172.72939080869256
4010,172.72440075506643
4011,172.71937758154112
4012,172.71432131287602
4013,172.70923197380597
4014,172.7041095890411
4015,172.69895418326692
4016,172.69376578114444
4017,172.68854440730996
4018,172.68329008637545
4019,172.67800284292824
4020,172.67268270153124
4021,172.66732968672304
4022,172.66194382301765
4023,172.65652513490485
4024,172.65107364685005
4025,172.64558938329432
4026,172.64007236865444
4027,172.63452262732304
4028,172.6289401836684
4029,172.62332506203475
4030,172.61767728674204
4031,172.61199688208617
4032,172.60628387233893
4033,172.60053828174802
4034,172.5947601345371
4035,172.58894945490584
4036,172.58310626702996
4037,172.5772305950612
4038,172.5713224631274
4039,172.56538189533242
4040,172.55940891575636
4041,172.55340354845552
4042,172.5473658174623
4043,172.54129574678535
4044,172.5351933604097
4045,172.52905868229647
4046,172.52289173638323
4047,172.51669254658387
4048,172.51046113678862
4049,172.5041975308642
4050,172.49790175265366
4051,172.4915738259766
4052,172.48521377462905
4053,172.47882162238355
4054,172.47239739298928
4055,172.46594111017188
4056,172.45945279763373
4057,172.45293247905371
4058,172.4463801780875
4059,172.43979591836737
4060,172.43317972350232
4061,172.42653161707815
4062,172.41985162265743
4063,172.41313976377953
4064,172.40639606396064
4065,172.39962054669385
4066,172.3928132354491
4067,172.3859741536733
4068,172.37910332479024
4069,172.37220077220078
4070,172.36526651928273
4071,172.35830058939095
4072,172.3513030058574
4073,172.34427379199104
4074,172.33721297107803
4075,172.33012056638162
4076,172.3229966011423
4077,172.31584109857772
4078,172.30865408188282
4079,172.30143557422969
4080,172.29418559876783
4081,172.28690417862396
4082,172.27959133690214
4083,172.27224709668394
4084,172.26487148102814
4085,172.25746451297113
4086,172.2500262155266
4087,172.24255661168579
4088,172.23505572441746
4089,172.22752357666783
4090,172.21996019136083
4091,172.21236559139786
4092,172.20473979965794
4093,172.19708283899783
4094,172.18939473225188
4095,172.18167550223217
4096,172.17392517172846
4097,172.16614376350833
4098,172.15833130031714
4099,172.15048780487805
4100,172.14261329989202
4101,172.13470780803792
4102,172.12677135197245
4103,172.11880395433028
4104,172.11080563772404
4105,172.10277642474426
4106,172.09471633795957
4107,172.08662539991656
4108,172.0785036331398
4109,172.0703510601321
4110,172.06216770337423
4111,172.0539535853252
4112,172.04570872842208
4113,172.0374331550802
4114,172.0291268876931
4115,172.02078994863254
4116,172.01242236024848
4117,172.00402414486922
4118,171.99559532480146
4119,171.9871359223301
4120,171.9786459597185
4121,171.97012545920845
4122,171.96157444302
4123,171.95299293335182
4124,171.94438095238095
4125,171.935738522263
4126,171.92706566513206
4127,171.9183624031008
4128,171.9096287582604
4129,171.90086475268075
4130,171.8920704084103
4131,171.88324574747617
4132,171.87439079188414
4133,171.86550556361877
4134,171.8565900846433
4135,171.8476443768997
4136,171.8386684623088
4137,171.82966236277016
4138,171.82062610016223
4139,171.8115596963423
4140,171.80246317314658
4141,171.79333655239014
4142,171.78417985586705
4143,171.77499310535026
4144,171.7657763225918
4145,171.7565295293226
4146,171.74725274725276
4147,171.73794599807135
4148,171.7286093034466
4149,171.71924268502582
4150,171.70984616443542
4151,171.70041976328105
4152,171.6909635031475
4153,171.68147740559874
4154,171.6719614921781
4155,171.6624157844081
4156,171.65284030379053
4157,171.64323507180652
4158,171.63360010991656
4159,171.62393543956046
4160,171.61424108215746
4161,171.6045170591062
4162,171.59476339178477
4163,171.5849801015507
4164,171.57516720974104
4165,171.56532473767234
4166,171.55545270664064
4167,171.5455511379216
4168,171.53562005277044
4169,171.52565947242206
4170,171.5156694180909
4171,171.5056499109711
4172,171.4956009722365
4173,171.4855226230406
4174,171.47541488451668
4175,171.46527777777777
4176,171.4551113239167
4177,171.44491554400602
4178,171.43469045909822
4179,171.42443609022558
4180,171.41415245840025
4181,171.40383958461433
4182,171.39349748983983
4183,171.3831261950287
4184,171.37272572111283
4185,171.3622960890042
4186,171.3518373195947
4187,171.34134943375633
4188,171.33083245234116
4189,171.3202863961814
4190,171.30971128608923
4191,171.29910714285714
4192,171.28847398725767
4193,171.27781184004363
4194,171.26712072194792
4195,171.25640065368378
4196,171.24565165594473
4197,171.23487374940447
4198,171.2240669547171
4199,171.213231292517
4200,171.20236678341894
4201,171.19147344801797
4202,171.18055130688964
4203,171.1696003805899
4204,171.15862068965518
4205,171.14761225460228
4206,171.13657509592858
4207,171.12550923411192
4208,171.1144146896107
4209,171.10329148286394
4210,171.09213963429113
4211,171.0809591642925
4212,171.06975009324879
4213,171.05851244152146
4214,171.04724622945267
4215,171.03595147736516
4216,171.02462820556252
4217,171.01327643432907
4218,171.00189618392983
4219,170.9904874746107
4220,170.97905032659833
4221,170.96758476010018
4222,170.95609079530465
4223,170.94456845238096
4224,170.9330177514793
4225,170.92143871273072
4226,170.90983135624725
4227,170.8981957021219
4228,170.8865317704287
4229,170.87483958122257
4230,170.86311915453962
4231,170.85137051039698
4232,170.83959366879282
4233,170.82778864970646
4234,170.81595547309834
4235,170.80409415891003
4236,170.7922047270643
4237,170.78032090608778
4238,170.76952111347015
4239,170.75869272237196
4240,170.74783575302322
4241,170.73695022563484
4242,170.72603616039865
4243,170.71509357748755
4244,170.70412249705535
4245,170.69312293923693
4246,170.68209492414815
4247,170.67103847188594
4248,170.65995360252836
4249,170.64884033613447
4250,170.63769869274458
4251,170.62652869238005
4252,170.6153303550435
4253,170.60410370071867
4254,170.5928487493705
4255,170.58156552094525
4256,170.57025403537034
4257,170.55891431255452
4258,170.54754637238787
4259,170.5361502347418
4260,170.52472591946895
4261,170.51327344640345
4262,170.50179283536076
4263,170.49028410613778
4264,170.47874727851283
4265,170.46718237224567
4266,170.45558940707758
4267,170.4439684027313
4268,170.4323193789111
4269,170.4206423553028
4270,170.40893735157374
4271,170.39720438737294
4272,170.3854434823309
4273,170.3736546560599
4274,170.36187134502924
4275,170.35006013630897
4276,170.33822104946725
4277,170.326354104054
4278,170.31445931960073
4279,170.30253671562082
4280,170.29058631160945
4281,170.27860812704344
4282,170.26660218138156
4283,170.2545684940643
4284,170.2425070845141
4285,170.2304179721352
4286,170.2183011763138
4287,170.20615671641792
4288,170.19398461179762
4289,170.1817848817849
4290,170.16955754569366
4291,170.15730262281988
4292,170.14502013244152
4293,170.13271009381862
4294,170.12037252619325
4295,170.10800744878958
4296,170.09561488081386
4297,170.0831948414545
4298,170.07074734988205
4299,170.05827242524919
4300,170.0457700866908
4301,170.03324035332403
4302,170.0206832442482
4303,170.00809877854488
4304,169.99548697527794
4305,169.9828478534935
4306,169.97018143222
4307,169.95748773046824
4308,169.94476676723139
4309,169.9320185614849
4310,169.91924313218678
4311,169.90644049827725
4312,169.8936106786791
4313,169.8807536922975
4314,169.8678695580202
4315,169.85495829471733
4316,169.84201992124162
4317,169.82905445642825
4318,169.81606191909503
4319,169.80304232804235
4320,169.78999570205312
4321,169.7769220598929
4322,169.76382142030997
4323,169.75069380203516
4324,169.737539223782
4325,169.72435770424676
4326,169.7111492621084
4327,169.69791391602854
4328,169.6846516846517
4329,169.67136258660508
4330,169.65804664049872
4331,169.64470386492548
4332,169.631334278461
4333,169.61793789966381
4334,169.6045147470753
4335,169.59106483921983
4336,169.57758819460457
4337,169.5640848317197
4338,169.55055476903829
4339,169.53699802501646
4340,169.52341461809328
4341,169.5098045666908
4342,169.49616788921418
4343,169.48250460405157
4344,169.46881472957423
4345,169.45509828413648
4346,169.4413552860758
4347,169.42758575371272
4348,169.413789705351
4349,169.3999671592775
4350,169.38611813376235
4351,169.3722426470588
4352,169.35834071740345
4353,169.34441236301595
4354,169.33045760209941
4355,169.3164764528401
4356,169.30246893340765
4357,169.28843506195503
4358,169.2743748566185
4359,169.26028833551769
4360,169.24617551675567
4361,169.23203641841883
4362,169.217871058577
4363,169.2036794552835
4364,169.18946162657502
4365,169.17521759047182
4366,169.1609473649776
4367,169.14665096807954
4368,169.13232841774845
4369,169.11797973193856
4370,169.10360492858777
4371,169.08920402561756
4372,169.074777040933
4373,169.06032399242275
4374,169.0458448979592
4375,169.0313397753983
4376,169.01680864257972
4377,169.0022515173269
4378,168.9876684174469
4379,168.9730593607306
4380,168.95842436495255
4381,168.94376344787116
4382,168.9290766272286
4383,168.9143639207508
4384,168.8996253461476
4385,168.88486092111262
4386,168.87007066332345
4387,168.85525459044146
4388,168.84041272011197
4389,168.82554506996422
4390,168.81065165761137
4391,168.79573250065053
4392,168.78078761666288
4393,168.7658170232135
4394,168.75082073785146
4395,168.73579877811
4396,168.72075116150626
4397,168.70567790554148
4398,168.6905790277011
4399,168.67545454545456
4400,168.6603044762554
4401,168.6451288375414
4402,168.6299276467344
4403,168.61470092124046
4404,168.59944867844982
4405,168.58417093573698
4406,168.56886771046064
4407,168.5535390199637
4408,168.53818488157341
4409,168.52280531260124
4410,168.507400330343
4411,168.49196995207876
4412,168.476514195073
4413,168.46103307657452
4414,168.44552661381653
4415,168.42999482401657
4416,168.4144377243766
4417,168.39885533208306
4418,168.38324766430674
4419,168.36761473820297
4420,168.35195657091157
4421,168.33627317955677
4422,168.32056458124737
4423,168.30483079307675
4424,168.28907183212272
4425,168.27328771544768
4426,168.25747846009875
4427,168.2416440831075
4428,168.22578460149018
4429,168.20990003224767
4430,168.1939903923655
4431,168.17805569881384
4432,168.1620959685476
4433,168.14611121850635
4434,168.13010146561444
4435,168.1140667267809
4436,168.09800701889952
4437,168.0819223588489
4438,168.06581276349243
4439,168.04967824967827
4440,168.0335188342394
4441,168.0173345339937
4442,168.00112536574386
4443,167.9848913462775
4444,167.96863249236705
4445,167.95234882076988
4446,167.93604034822835
4447,167.9197070914697
4448,167.9033490672061
4449,167.88696629213484
4450,167.87055878293802
4451,167.8541265562829
4452,167.8376696288217
4453,167.82118801719162
4454,167.80468173801506
4455,167.78815080789946
4456,167.7715952434373
4457,167.7550150612062
4458,167.73841027776888
4459,167.7217809096733
4460,167.70512697345248
4461,167.68844848562463
4462,167.67174546269325
4463,167.65501792114696
4464,167.63826587745962
4465,167.62148934809034
4466,167.60468834948352
4467,167.5878628980688
4468,167.57101301026117
4469,167.55413870246085
4470,167.53723999105347
4471,167.5203168924099
4472,167.50336942288655
4473,167.486397598825
4474,167.4694014365523
4475,167.45238095238096
4476,167.43533616260888
4477,167.41826708351942
4478,167.40117373138136
4479,167.38405612244898
4480,167.36691427296205
4481,167.3497481991458
4482,167.33255791721106
4483,167.31534344335415
4484,167.29810479375698
4485,167.28084198458697
4486,167.2635550319972
4487,167.24624395212632
4488,167.22890876109858
4489,167.21154947502387
4490,167.19416610999778
4491,167.1767586821015
4492,167.159327207402
4493,167.14187170195183
4494,167.12439218178932
4495,167.1068886629385
4496,167.0893611614092
4497,167.07180969319697
4498,167.05423427428317
4499,167.03663492063492
4500,167.01901164820518
4501,167.0013644729327
4502,166.98369341074206
4503,166.96599847754376
4504,166.9482796892342
4505,166.9305370616955
4506,166.91277061079592
4507,166.8949803523894
4508,166.87716630231603
4509,166.85932847640166
4510,166.84146689045824
4511,166.82358156028369
4512,166.80567250166186
4513,166.7877397303627
4514,166.76978326214208
4515,166.751803112742
4516,166.73379929789053
4517,166.71577183330172
4518,166.6977207346758
4519,166.67964601769913
4520,166.66154769804405
4521,166.6434257913692
4522,166.62528031331925
4523,166.60711127952507
4524,166.5889187056038
4525,166.57070260715864
4526,166.5524629997791
4527,166.53419989904089
4528,166.51591332050594
4529,166.4976032797225
4530,166.479269792225
4531,166.46091287353423
4532,166.4425325391573
4533,166.42412880458755
4534,166.40570168530476
4535,166.38725119677503
4536,166.36877735445074
4537,166.3502801737707
4538,166.3317596701602
4539,166.31321585903083
4540,166.29464875578066
4541,166.27605837579418
4542,166.25744473444232
4543,166.2388078470825
4544,166.22014772905862
4545,166.2014643957011
4546,166.1827578623268
4547,166.16402814423924
4548,166.14527525672833
4549,166.12649921507065
4550,166.10770003452933
4551,166.08887773035403
4552,166.07003231778106
4553,166.05116381203337
4554,166.03227222832052
4555,166.0133575818387
4556,165.9944198877708
4557,165.9754591612863
4558,165.95647541754144
4559,165.9374686716792
4560,165.9184389388292
4561,165.89938623410785
4562,165.88031057261827
4563,165.86121196945038
4564,165.84209043968082
4565,165.8229459983731
4566,165.80377866057745
4567,165.784588441331
4568,165.76537535565768
4569,165.7461394185683
4570,165.72688064506048
4571,165.70759905011874
4572,165.6882946487145
4573,165.66896745580613
4574,165.6496174863388
4575,165.63024475524475
4576,165.61084927744312
4577,165.59143106783998
4578,165.57199014132846
4579,165.55252651278855
4580,165.53304019708736
4581,165.513531209079
4582,165.49399956360463
4583,165.4744452754924
4584,165.45486835955757
4585,165.43526883060247
4586,165.41564670341648
4587,165.39600199277618
4588,165.3763347134452
4589,165.3566448801743
4590,165.33693250770142
4591,165.31719761075163
4592,165.29744020403723
4593,165.2776603022576
4594,165.2578579200995
4595,165.23803307223673
4596,165.21818577333045
4597,165.19831603802896
4598,165.17842388096793
4599,165.15850931677022
4600,165.13857236004597
4601,165.11861302539268
4602,165.09863132739517
4603,165.07862728062554
4604,165.05860089964324
4605,165.03855219899512
4606,165.0184811932153
4607,164.99838789682542
4608,164.97827232433437
4609,164.95813449023862
4610,164.9379744090219
4611,164.9177920951555
4612,164.89758756309809
4613,164.87736082729583
4614,164.85711190218234
4615,164.83684080217876
4616,164.81654754169375
4617,164.79623213512343
4618,164.77589459685151
4619,164.75553494124924
4620,164.7351531826754
4621,164.7147493354763
4622,164.69432341398598
4623,164.67387543252596
4624,164.6534054054054
4625,164.63291334692113
4626,164.61239927135756
4627,164.5918631929868
4628,164.57130512606858
4629,164.55072508485037
4630,164.53012308356728
4631,164.50949913644214
4632,164.48885325768555
4633,164.46818546149578
4634,164.44749576205888
4635,164.42678417354864
4636,164.40605071012664
4637,164.38529538594221
4638,164.36451821513256
4639,164.34371921182267
4640,164.3228983901253
4641,164.3020557641411
4642,164.28119134795853
4643,164.260305155654
4644,164.23939720129172
4645,164.21846749892381
4646,164.1975160625903
4647,164.17654290631916
4648,164.15554804412625
4649,164.13453149001538
4650,164.11349325797832
4651,164.09243336199484
4652,164.07135181603266
4653,164.05024863404753
4654,164.02912382998312
4655,164.00797741777126
4656,163.98680941133165
4657,163.96561982457217
4658,163.94440867138871
4659,163.92317596566522
4660,163.9019217212738
4661,163.88064595207453
4662,163.8593486719157
4663,163.83802989463368
4664,163.81668963405298
4665,163.79532790398628
4666,163.77394471823442
4667,163.75254009058636
4668,163.73111403481934
4669,163.7096665646987
4670,163.68819769397805
4671,163.6667074363992
4672,163.64519580569228
4673,163.62366281557553
4674,163.60210847975554
4675,163.58053281192718
4676,163.55893582577357
4677,163.53731753496612
4678,163.5156779531646
4679,163.4940170940171
4680,163.47233497116
4681,163.4506315982181
4682,163.4289069888045
4683,163.4071611565207
4684,163.38539411495657
4685,163.3636058776904
4686,163.34179645828888
4687,163.31996587030716
4688,163.29811412728878
4689,163.27624124276576
4690,163.25434723025856
4691,163.2324321032761
4692,163.21049587531581
4693,163.18853855986364
4694,163.16656017039404
4695,163.14456072036992
4696,163.12254022324282
4697,163.10049869245273
4698,163.07843614142828
4699,163.05635258358663
4700,163.03424803233355
4701,163.01212250106337
4702,162.9899760031591
4703,162.96780855199225
4704,162.94562016092306
4705,162.92341084330036
4706,162.90118061246167
4707,162.87892948173322
4708,162.85665746442982
4709,162.83436457385503
4710,162.8120508233011
4711,162.78971622604902
4712,162.76736079536843
4713,162.74498454451785
4714,162.72258748674443
4715,162.70016963528414
4716,162.6777310033617
4717,162.65527160419066
4718,162.6327914509733
4719,162.61029055690074
4720,162.58776893515298
4721,162.56522659889876
4722,162.5426635612958
4723,162.5201100762066
4724,162.4975359032502
4725,162.47494105555893
4726,162.45232554625406
4727,162.42968938844575
4728,162.40703259523306
4729,162.38435517970402
4730,162.36165715493553
4731,162.33893853399348
4732,162.31619932993272
4733,162.293439555797
4734,162.2706592246191
4735,162.24785834942085
4736,162.225036943213
4737,162.20219501899535
4738,162.17933258975674
4739,162.156449668475
4740,162.13354626811704
4741,162.11062240163886
4742,162.08767808198547
4743,162.06471332209105
4744,162.0417281348788
4745,162.0187225332611
4746,161.99569653013936
4747,161.97265013840416
4748,161.94958337093524
4749,161.9264962406015
4750,161.903388760261
4751,161.88026094276094
4752,161.85711280093776
4753,161.83394434761706
4754,161.81075559561367
4755,161.7875465577316
4756,161.76431724676416
4757,161.7410676754939
4758,161.71779785669258
4759,161.69450780312124
4760,161.67119752753024
4761,161.64786704265916
4762,161.6245163612369
4763,161.60114549598177
4764,161.57775445960127
4765,161.55434326479227
4766,161.53091192424105
4767,161.5074604506232
4768,161.48398885660367
4769,161.4604971548368
4770,161.43698535796628
4771,161.4134534786253
4772,161.3899015294364
4773,161.36632952301156
4774,161.34273747195215
4775,161.31912538884902
4776,161.2954932862825
4777,161.27184117682233
4778,161.24816907302784
4779,161.2244769874477
4780,161.2007649326202
4781,161.17703292107308
4782,161.15328096532363
4783,161.12950907787865
4784,161.1057172712345
4785,161.08190555787715
4786,161.05807395028202
4787,161.0342224609142
4788,161.01035110222833
4789,160.98645988666868
4790,160.96254882666906
4791,160.938617934653
4792,160.9146672230336
4793,160.8906967042136
4794,160.86670639058542
4795,160.84269629453118
4796,160.81866642842255
4797,160.79461680462097
4798,160.77054743547762
4799,160.74645833333332
4800,160.72234951051865
4801,160.69822097935383
4802,160.67407275214896
4803,160.64990484120378
4804,160.6257172588078
4805,160.60151001724034
4806,160.57728312877055
4807,160.55303660565724
4808,160.52877046014913
4809,160.50448470448472
4810,160.4801793508923
4811,160.45585441159008
4812,160.43150989878603
4813,160.40714582467803
4814,160.3827622014538
4815,160.35835904129092
4816,160.33393635635696
4817,160.30949415880926
4818,160.28503246079507
4819,160.2605512744517
4820,160.23605061190625
4821,160.21153048527583
4822,160.18699090666746
4823,160.16243188817816
4824,160.13785344189492
4825,160.11325557989463
4826,160.0886383142443
4827,160.06400165700083
4828,160.03934562021124
4829,160.01467021591245
4830,159.98997545613153
4831,159.96526135288553
4832,159.94052791818157
4833,159.9157751640168
4834,159.89100310237848
4835,159.86621174524402
4836,159.84140110458077
4837,159.81657119234632
4838,159.79172202048832
4839,159.76685360094453
4840,159.74196594564287
4841,159.71705906650143
4842,159.69213297542845
4843,159.6671876843223
4844,159.6422232050715
4845,159.61723954955488
4846,159.59223672964131
4847,159.56721475719002
4848,159.5421736440503
4849,159.51711340206185
4850,159.49203404305445
4851,159.4669355788482
4852,159.44181802125345
4853,159.41668138207075
4854,159.39152567309108
4855,159.36635090609556
4856,159.34115709285567
4857,159.3159442451332
4858,159.29071237468028
4859,159.2654614932393
4860,159.240191612543
4861,159.21490274431451
4862,159.18959490026734
4863,159.16426809210526
4864,159.13895169578623
4865,159.11361634666198
4866,159.08826205641492
4867,159.06288883671795
4868,159.03749669923423
4869,159.01208565561748
4870,158.9866557175118
4871,158.96120689655172
4872,158.93573920436222
4873,158.91025265255877
4874,158.88474725274727
4875,158.85922301652408
4876,158.83367995547616
4877,158.80811808118082
4878,158.78253740520597
4879,158.75693793911006
4880,158.73131969444202
4881,158.7056826827413
4882,158.6800269155379
4883,158.6543524043524
4884,158.628659160696
4885,158.60297643412667
4886,158.57736268233506
4887,158.5517301847089
4888,158.52607895275108
4889,158.50040899795502
4890,158.47472033180478
4891,158.44901296577504
4892,158.42328691133108
4893,158.3975421799288
4894,158.37177878301475
4895,158.34599673202615
4896,158.32019603839086
4897,158.29437671352738
4898,158.26853876884496
4899,158.24268221574346
4900,158.21680706561344
4901,158.19091332983623
4902,158.1650010197838
4903,158.1390701468189
4904,158.11312072229504
4905,158.08715275755637
4906,158.06116626393782
4907,158.03516125276516
4908,158.0091377353549
4909,157.98309572301426
4910,157.95703522704133
4911,157.930956258725
4912,157.9048588293449
4913,157.87874295017153
4914,157.85260863246623
4915,157.8264558874811
4916,157.8002847264592
4917,157.7740951606344
4918,157.74788720123138
4919,157.72166085946574
4920,157.69541614654398
4921,157.66915307366344
4922,157.64287165201242
4923,157.6165718927701
4924,157.5902538071066
4925,157.56391740618295
4926,157.5375627011511
4927,157.511189703154
4928,157.48479842332551
4929,157.4583888727905
4930,157.43196106266478
4931,157.40551500405516
4932,157.37905070805942
4933,157.35256818576642
4934,157.32624113475177
4935,157.3000115767539
4936,157.27376370844064
4937,157.2474975409362
4938,157.22121308535563
4939,157.1949103528051
4940,157.1685893543817
4941,157.1422501011736
4942,157.11589260425998
4943,157.08951687471105
4944,157.06312292358805
4945,157.03671076194328
4946,157.01028040082014
4947,156.98383185125303
4948,156.95736512426754
4949,156.93088023088023
4950,156.90437718209887
4951,156.87785598892225
4952,156.85131666234028
4953,156.82475921333412
4954,156.79818365287588
4955,156.77158999192898
4956,156.74497824144788
4957,156.71834841237828
4958,156.69170051565698
4959,156.66503456221199
4960,156.63835056296253
4961,156.61164852881902
4962,156.58492847068305
4963,156.55819039944745
4964,156.53143432599626
4965,156.50466026120478
4966,156.4778682159395
4967,156.4510582010582
4968,156.42423022740994
4969,156.397384305835
4970,156.37052044716498
4971,156.34363866222273
4972,156.31673896182244
4973,156.2898213567695
4974,156.26288585786074
4975,156.23593247588425
4976,156.20896122161946
4977,156.1819721058371
4978,156.15496513929935
4979,156.12794033275964
4980,156.10089769696276
4981,156.07383724264494
4982,156.0467589805338
4983,156.01966292134833
4984,155.99254907579882
4985,155.96541745458714
4986,155.93826806840644
4987,155.91110092794136
4988,155.88391604386794
4989,155.8567134268537
4990,155.8294930875576
4991,155.80225503663004
4992,155.7749992847129
4993,155.7477258424395
4994,155.72043472043472
4995,155.69312592931487
4996,155.66579947968782
4997,155.63845538215287
4998,155.6110936473009
4999,155.5837142857143
5000,155.556317307967
5001,155.52890272462446
5002,155.5014705462437
5003,155.4740207833733
5004,155.44655344655345
5005,155.41906854631586
5006,155.39156609318383
5007,155.36404609767231
5008,155.33650857028778
5009,155.30895352152837
5010,155.28138096188385
5011,155.2537909018356
5012,155.2261833518566
5013,155.19855832241154
5014,155.17091582395673
5015,155.14325586694008
5016,155.1155784618013
5017,155.0878836189717
5018,155.0601713488743
5019,155.03244166192374
5020,155.00469456852647
5021,154.97693007908063
5022,154.949148203976
5023,154.9213489535942
5024,154.89353233830846
5025,154.8656983684839
5026,154.83784705447727
5027,154.80997840663713
5028,154.78209243530384
5029,154.75418915080945
5030,154.72626856347787
5031,154.6983306836248
5032,154.67037552155773
5033,154.64240308757593
5034,154.61441339197052
5035,154.5864064450244
5036,154.5583822570124
5037,154.5303408382011
5038,154.50228219884897
5039,154.47420634920636
5040,154.44611329951542
5041,154.41805972686575
5042,154.39004560777315
5043,154.36201427438542
5044,154.33396573693898
5045,154.3059000056622
5046,154.2778170907753
5047,154.2497170024904
5048,154.22159975101152
5049,154.19346534653465
5050,154.16531379924768
5051,154.1371451193304
5052,154.10895931695458
5053,154.08075640228392
5054,154.05253638547407
5055,154.02444055153708
5056,153.99641232803188
5057,153.96836694345592
5058,153.94030440798576
5059,153.91222473178996
5060,153.88412792502893
5061,153.8560139978552
5062,153.8278829604131
5063,153.7997348228391
5064,153.7715695952616
5065,153.74338728780103
5066,153.7151879105698
5067,153.68697147367234
5068,153.65873798720517
5069,153.6304874612567
5070,153.60221990590753
5071,153.57393533123027
5072,153.54563374728957
5073,153.51731516414213
5074,153.48897959183674
5075,153.4606270404143
5076,153.43225751990772
5077,153.4038710403421
5078,153.3754676117346
5079,153.34704724409448
5080,153.31860994742317
5081,153.29015573171418
5082,153.26168460695317
5083,153.23319658311792
5084,153.2046916701784
5085,153.17616987809674
5086,153.1476312168272
5087,153.11907569631626
5088,153.09050332650256
5089,153.0619141173169
5090,153.03330807868227
5091,153.00468522051398
5092,152.97604555271943
5093,152.94738908519827
5094,152.91871582784242
5095,152.89002579053601
5096,152.86131898315537
5097,152.83259541556913
5098,152.8038550976382
5099,152.7750980392157
5100,152.74632425014704
5101,152.71753374026991
5102,152.68872651941436
5103,152.6599025974026
5104,152.63106198404927
5105,152.60220468916123
5106,152.5733307225377
5107,152.54444009397025
5108,152.51553281324274
5109,152.4866088901314
5110,152.45766833440481
5111,152.42871115582383
5112,152.39973736414183
5113,152.37074696910443
5114,152.34173998044966
5115,152.31271640790797
5116,152.28367626120217
5117,152.25461955004747
5118,152.22554628415148
5119,152.19645647321428
5120,152.16735012692834
5121,152.13822725497852
5122,152.1090878670422
5123,152.07993197278913
5124,152.05075958188155
5125,152.02157070397413
5126,151.9923653487141
5127,151.96314352574103
5128,151.93390524468708
5129,151.90465051517683
5130,151.87537934682743
5131,151.84609174924844
5132,151.81678773204197
5133,151.78746730480273
5134,151.75813047711782
5135,151.72877725856696
5136,151.69940765872244
5137,151.670021687149
5138,151.64061935340396
5139,151.61120066703725
5140,151.58176563759136
5141,151.55231427460131
5142,151.52284658759478
5143,151.4933903576983
5144,151.4639455782313
5145,151.43451224251845
5146,151.40509034388964
5147,151.37684537684538
5148,151.35346669256165
5149,151.32407766990292
5150,151.29470005824112
5151,151.26533385093168
5152,151.23597904133516
5153,151.20663562281723
5154,151.1773035887488
5155,151.1479829325058
5156,151.11867364746945
5157,151.08937572702598
5158,151.0602830005815
5159,151.03100775193798
5160,151.00755667506297
5161,150.98256489732663
5162,150.95758280069728
5163,150.93202943454688
5164,150.90726040658276
5165,150.8821138211382
5166,150.8569769692278
5167,150.8316563467492
5168,150.8049912942542
5169,150.77833655705996
5170,150.7503384258364
5171,150.72505800464037
5172,150.6984341774599
5173,150.67182064166988
5174,150.64270531400967
5175,150.61476043276662
5176,150.58701950936836
5177,150.56083429895713
5178,150.5358177254296
5179,150.51061776061775
5180,150.48407643312103
5181,150.457545349286
5182,150.42851630329926
5183,150.39949845679013
5184,150.3704918032787
5185,150.3636714230621
5186,150.36822826296512
5187,150.37008481110254
5188,150.36423202929274
5189,150.35317919075143
5190,150.33500288961665
5191,150.31298151001542
5192,150.29154631234354
5193,150.27127454755487
5194,150.25524542829643
5195,150.24518860662047
5196,150.241677891091
5197,150.2391304347826
5198,150.2361992690902
5199,150.2348076923077
5200,150.24091520861373
5201,150.25067281814685
5202,150.26081107053622
5203,150.26537279016142
5204,150.26724303554275
5205,150.26142912024588
5206,150.24947186479739
